step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.01711789875859372,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.00421982449326586,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.002858348711638224,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.01711789875859372,ensemble_step,,,,0.01711789875859372,,
1,0.5,,,,,,0.017377690423747486,ensemble_step,,,,0.017377690423747486,,
2,0.3333333333333333,,,,,,0.01733965728503623,ensemble_step,,,,0.01733965728503623,,
3,0.25,,,,,,0.014265262480817753,ensemble_step,,,,0.014265262480817753,,
4,0.2,,,,,,0.011913088873067608,ensemble_step,,,,0.011913088873067608,,
5,0.16666666666666663,,,,,,0.007941008182867934,ensemble_step,,,,0.007941008182867934,,
6,0.14285714285714288,,,,,,0.006402417314584055,ensemble_step,,,,0.006402417314584055,,
7,0.125,,,,,,0.0056606886537203666,ensemble_step,,,,0.0056606886537203666,,
8,0.11111111111111108,,,,,,0.004712066691141664,ensemble_step,,,,0.004712066691141664,,
9,0.10000000000000003,,,,,,0.00421982449326586,ensemble_step,,,,0.00421982449326586,,
