step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,2.4695842753273083,nan,nan,0.7154341164231521,0.45150373635202795,14.583007372518923,0.9045286766926868,0.004270566627383232,baseline,nan,nan,nan,0.0036901638679145803,0.8264917334172847,0.4970930693688405,nan
-4,nan,,3.6464532624368102,nan,nan,0.7564348562804581,0.5361114876269858,16.061042807056538,1.2494272413341923,0.00801694463007152,ensemble_final,nan,nan,nan,nan,0.8842474806257772,0.6240338351995532,nan
-5,nan,,2.4559148959717203,nan,nan,0.7200841514326214,0.45704866658853227,15.056480898031541,0.9346846233168729,0.004090063273906708,ensemble_fcfw,nan,nan,nan,nan,0.8219855622287329,0.5043030888820226,nan
0,True,1.0,,,,,,,,0.0043139844783985455,ensemble_step,,,,0.0043139844783985455,,,
1,False,0.125,,,,,,,,0.0046377559651036146,ensemble_step,,,,0.0046377559651036146,,,
2,False,0.08333333333333333,,,,,,,,0.00477285202102842,ensemble_step,,,,0.00477285202102842,,,
3,False,0.06250000000000001,,,,,,,,0.006444139639734198,ensemble_step,,,,0.006444139639734198,,,
4,True,0.05,,,,,,,,0.005875102297624076,ensemble_step,,,,0.005875102297624076,,,
5,False,0.04166666666666666,,,,,,,,0.006432122643242746,ensemble_step,,,,0.006432122643242746,,,
6,True,0.03571428571428572,,,,,,,,0.006327166711798099,ensemble_step,,,,0.006327166711798099,,,
7,False,0.03125,,,,,,,,0.006956257902471239,ensemble_step,,,,0.006956257902471239,,,
8,False,0.027777777777777776,,,,,,,,0.007099127708048073,ensemble_step,,,,0.007099127708048073,,,
9,False,0.025,,,,,,,,0.007349739365139809,ensemble_step,,,,0.007349739365139809,,,
