step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,7.15950877461577,nan,nan,0.5494879095074454,0.537874360931273,9.155252242084003,2.270879223654804,0.05022710561752319,baseline,nan,nan,nan,0.051871926738253436,0.47993185912011294,0.49360219198164146,nan
-4,nan,,11.57666676372227,nan,nan,0.639147308021019,0.6118358624186623,9.664477438612252,2.494925801333874,0.14210385084152222,ensemble_final,nan,nan,nan,nan,0.7071624371306158,0.6822566282389695,nan
-5,nan,,7.505559435191469,nan,nan,0.5547377192395379,0.5384910901465941,9.008789001408921,2.228651014614867,0.05287450551986694,ensemble_fcfw,nan,nan,nan,nan,0.49823196023885963,0.49362442243259647,nan
0,True,1.0,,,,,,,,0.05176264156309396,ensemble_step,,,,0.05176264156309396,,,
1,False,0.125,,,,,,,,0.07353862563596186,ensemble_step,,,,0.07353862563596186,,,
2,False,0.08333333333333333,,,,,,,,0.08755594886749551,ensemble_step,,,,0.08755594886749551,,,
3,False,0.06250000000000001,,,,,,,,0.09786444996818044,ensemble_step,,,,0.09786444996818044,,,
4,False,0.05,,,,,,,,0.10631840385567332,ensemble_step,,,,0.10631840385567332,,,
5,False,0.04166666666666666,,,,,,,,0.11313516078673425,ensemble_step,,,,0.11313516078673425,,,
6,False,0.03571428571428572,,,,,,,,0.11904552405206922,ensemble_step,,,,0.11904552405206922,,,
7,False,0.03125,,,,,,,,0.12417915265535545,ensemble_step,,,,0.12417915265535545,,,
8,False,0.027777777777777776,,,,,,,,0.12866449522281517,ensemble_step,,,,0.12866449522281517,,,
9,False,0.025,,,,,,,,0.13260950283349515,ensemble_step,,,,0.13260950283349515,,,
