step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,,,,,,,,0.022139597231279035,baseline,,,,,,,
-4,nan,,2.501309444850043,nan,nan,0.7296548446819979,0.5757428608821007,15.92639310999281,1.9839959026722127,0.009354420006275177,ensemble_final,nan,nan,nan,nan,0.8294212038016918,0.6484306755117099,nan
-5,nan,,2.2891909774975194,nan,nan,0.7115795065314716,0.5656556737718984,14.93300160091366,2.087503478670306,0.00799628347158432,ensemble_fcfw,nan,nan,nan,nan,0.8072002113491267,0.6258866645604894,nan
0,True,1.0,,,,,,,,0.022139597231279035,ensemble_step,,,,0.022139597231279035,,,
1,False,0.5,,,,,,,,0.022321697836200347,ensemble_step,,,,0.022321697836200347,,,
2,True,0.3333333333333333,,,,,,,,0.020547484948169485,ensemble_step,,,,0.020547484948169485,,,
3,True,0.25,,,,,,,,0.019918888392936387,ensemble_step,,,,0.019918888392936387,,,
4,True,0.2,,,,,,,,0.018189033999331857,ensemble_step,,,,0.018189033999331857,,,
5,True,0.16666666666666663,,,,,,,,0.01783875792773243,ensemble_step,,,,0.01783875792773243,,,
6,True,0.14285714285714288,,,,,,,,0.01645521544435669,ensemble_step,,,,0.01645521544435669,,,
7,True,0.125,,,,,,,,0.013681404340252147,ensemble_step,,,,0.013681404340252147,,,
8,True,0.11111111111111108,,,,,,,,0.01188809360751662,ensemble_step,,,,0.01188809360751662,,,
9,True,0.10000000000000003,,,,,,,,0.009328028001903556,ensemble_step,,,,0.009328028001903556,,,
