step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.017141016640208718,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.0057602930498163426,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.0044329095779890365,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.017141016640208718,ensemble_step,,,,0.017141016640208718,,
1,0.5,,,,,,0.01719921141975644,ensemble_step,,,,0.01719921141975644,,
2,0.3333333333333333,,,,,,0.017370720124082428,ensemble_step,,,,0.017370720124082428,,
3,0.25,,,,,,0.015045108536836889,ensemble_step,,,,0.015045108536836889,,
4,0.2,,,,,,0.011950448929201251,ensemble_step,,,,0.011950448929201251,,
5,0.16666666666666663,,,,,,0.008026592537675554,ensemble_step,,,,0.008026592537675554,,
6,0.14285714285714288,,,,,,0.006643546980580226,ensemble_step,,,,0.006643546980580226,,
7,0.125,,,,,,0.0057602930498163426,ensemble_step,,,,0.0057602930498163426,,
