step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,12.376811891276137,nan,nan,0.7221458186874062,0.6885335535660282,19.04894174403388,10.591600565967648,0.04505097679793835,baseline,nan,nan,nan,0.04417613115088853,0.8098068249339858,0.7716642366658899,nan
-4,nan,,2.3375054499605143,nan,nan,0.433806642333846,0.3113945866112636,4.9609752760905845,0.38524363441035736,0.005576197057962418,ensemble_final,nan,nan,nan,nan,0.39078058651311864,0.27486914816042596,nan
-5,nan,,1.0173830765697867,nan,nan,0.38881210032954966,0.2586268350199806,4.743604110233273,0.2802402301926785,-0.000715106725692749,ensemble_fcfw,nan,nan,nan,nan,0.29553574368065927,0.20396289166036335,nan
0,True,1.0,,,,,,,,0.044973734468193874,ensemble_step,,,,0.044973734468193874,,,
1,True,0.5,,,,,,,,0.03298198196577777,ensemble_step,,,,0.03298198196577777,,,
2,True,0.3333333333333333,,,,,,,,0.019913942785650507,ensemble_step,,,,0.019913942785650507,,,
3,True,0.25,,,,,,,,0.01534956343915279,ensemble_step,,,,0.01534956343915279,,,
4,True,0.2,,,,,,,,0.006607848096710667,ensemble_step,,,,0.006607848096710667,,,
5,True,0.16666666666666663,,,,,,,,0.005237123867290468,ensemble_step,,,,0.005237123867290468,,,
6,False,0.14285714285714288,,,,,,,,0.005886734115126132,ensemble_step,,,,0.005886734115126132,,,
7,False,0.125,,,,,,,,0.007036511352018493,ensemble_step,,,,0.007036511352018493,,,
8,True,0.11111111111111108,,,,,,,,0.002000847254546464,ensemble_step,,,,0.002000847254546464,,,
9,False,0.10000000000000003,,,,,,,,0.0033442356716163538,ensemble_step,,,,0.0033442356716163538,,,
