step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,4.723546119060974,nan,nan,0.8097096954412201,0.7336181522367743,20.403525676004865,5.975755219000413,0.014162090762207905,baseline,nan,nan,nan,0.013984058774552666,0.9719561758661385,0.8724788845899175,nan
-4,nan,,1.730543367153788,nan,nan,0.6440527657993957,0.3874333038999165,12.175846948141993,0.620970672928544,0.0022891266271471977,ensemble_final,nan,nan,nan,nan,0.6978036006721876,0.40996831558323604,nan
-5,nan,,1.3231100888074183,nan,nan,0.6129991685443913,0.3615684957317874,11.18249848423234,0.5957580753389105,0.0009473934769630432,ensemble_fcfw,nan,nan,nan,nan,0.6460693986493562,0.3736045221178219,nan
0,True,1.0,,,,,,,,0.015496314331531272,ensemble_step,,,,0.015496314331531272,,,
1,True,0.375,,,,,,,,0.013744137659023927,ensemble_step,,,,0.013744137659023927,,,
2,True,0.25,,,,,,,,0.011397027867570598,ensemble_step,,,,0.011397027867570598,,,
3,True,0.1875,,,,,,,,0.010285903857164217,ensemble_step,,,,0.010285903857164217,,,
4,True,0.15000000000000002,,,,,,,,0.007768673062162459,ensemble_step,,,,0.007768673062162459,,,
5,True,0.12499999999999997,,,,,,,,0.00614973733844068,ensemble_step,,,,0.00614973733844068,,,
6,True,0.10714285714285715,,,,,,,,0.0048313916150053956,ensemble_step,,,,0.0048313916150053956,,,
7,True,0.09374999999999999,,,,,,,,0.0035101647962020844,ensemble_step,,,,0.0035101647962020844,,,
8,True,0.08333333333333334,,,,,,,,0.002599438863702149,ensemble_step,,,,0.002599438863702149,,,
9,True,0.075,,,,,,,,0.002446279576862787,ensemble_step,,,,0.002446279576862787,,,
