step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.03344177306250798,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004534536968147924,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.0024311550414468103,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.03344177306250798,ensemble_step,,,,0.03344177306250798,,
1,0.5,,,,,,0.03380610916944258,ensemble_step,,,,0.03380610916944258,,
2,0.3333333333333333,,,,,,0.02430763896476282,ensemble_step,,,,0.02430763896476282,,
3,0.25,,,,,,0.014501192798406254,ensemble_step,,,,0.014501192798406254,,
4,0.2,,,,,,0.011604021716121302,ensemble_step,,,,0.011604021716121302,,
5,0.16666666666666663,,,,,,0.011315713228740816,ensemble_step,,,,0.011315713228740816,,
6,0.14285714285714288,,,,,,0.007628393057052619,ensemble_step,,,,0.007628393057052619,,
7,0.125,,,,,,0.004534536968147924,ensemble_step,,,,0.004534536968147924,,
