step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,8.189504712563034,nan,nan,0.5702933820521545,0.5415915928576875,9.39098286974264,2.5469783876830707,0.0631861686706543,baseline,nan,nan,nan,0.04382590341738564,0.5336303009301924,0.49383562608319276,nan
-4,nan,,10.1714470057038,nan,nan,0.6104716466691927,0.5691583229050098,8.580427159403719,1.6658180118104942,0.10734710097312927,ensemble_final,nan,nan,nan,nan,0.6562323024066139,0.618981647890241,nan
-5,nan,,8.026624594077502,nan,nan,0.5674741004324442,0.5408399009408681,9.393749494156186,2.3362795556902958,0.05946233868598938,ensemble_fcfw,nan,nan,nan,nan,0.5242742937174509,0.4936989425991141,nan
0,True,1.0,,,,,,,,0.03965254355215786,ensemble_step,,,,0.03965254355215786,,,
1,False,0.125,,,,,,,,0.04636694642485728,ensemble_step,,,,0.04636694642485728,,,
2,False,0.08333333333333333,,,,,,,,0.06001022959784574,ensemble_step,,,,0.06001022959784574,,,
3,False,0.06250000000000001,,,,,,,,0.06159132201838857,ensemble_step,,,,0.06159132201838857,,,
4,False,0.05,,,,,,,,0.06997047063188988,ensemble_step,,,,0.06997047063188988,,,
5,False,0.04166666666666666,,,,,,,,0.07684532538901728,ensemble_step,,,,0.07684532538901728,,,
6,False,0.03571428571428572,,,,,,,,0.08286434584318814,ensemble_step,,,,0.08286434584318814,,,
7,False,0.03125,,,,,,,,0.08710483911817957,ensemble_step,,,,0.08710483911817957,,,
8,False,0.027777777777777776,,,,,,,,0.09173149874525222,ensemble_step,,,,0.09173149874525222,,,
9,False,0.025,,,,,,,,0.09586966531333813,ensemble_step,,,,0.09586966531333813,,,
