step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.009665511863819152,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.0045702400755942,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.003740572027065917,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.009665511863819152,ensemble_step,,,,0.009665511863819152,,
1,0.5,,,,,,0.009928935932354336,ensemble_step,,,,0.009928935932354336,,
2,0.3333333333333333,,,,,,0.009987132377380983,ensemble_step,,,,0.009987132377380983,,
3,0.25,,,,,,0.009792246040063865,ensemble_step,,,,0.009792246040063865,,
4,0.2,,,,,,0.006278439681588255,ensemble_step,,,,0.006278439681588255,,
5,0.16666666666666663,,,,,,0.004812082639307758,ensemble_step,,,,0.004812082639307758,,
6,0.14285714285714288,,,,,,0.004342300126482931,ensemble_step,,,,0.004342300126482931,,
7,0.125,,,,,,0.004579731977087358,ensemble_step,,,,0.004579731977087358,,
8,0.11111111111111108,,,,,,0.0045702400755942,ensemble_step,,,,0.0045702400755942,,
